id,state,table,col,type,empty,rows,val_cnt,minv,maxv,unique_vals,duplicates,type_ok
1313,WY,component,taxsuborder,str,N,37249.0,28231.0,,,44.0,Y,Y
1314,WY,component,taxgrtgroup,str,N,37249.0,28187.0,,,131.0,Y,Y
1315,WY,component,taxsubgrp,str,N,37249.0,28024.0,,,522.0,Y,Y
1316,WY,component,taxpartsize,str,N,37249.0,28010.0,,,33.0,Y,Y
1317,WY,component,taxpartsizemod,str,N,37249.0,18242.0,,,3.0,Y,Y
1318,WY,component,taxceactcl,str,N,37249.0,24636.0,,,5.0,Y,Y
1319,WY,component,taxreaction,str,N,37249.0,27169.0,,,6.0,Y,Y
1320,WY,component,taxtempcl,str,N,37249.0,25377.0,,,7.0,Y,Y
1321,WY,component,taxmoistscl,str,N,37249.0,23426.0,,,8.0,Y,Y
1322,WY,component,taxtempregime,str,N,37249.0,28199.0,,,6.0,Y,Y
1323,WY,component,soiltaxedition,str,N,37249.0,21424.0,,,9.0,Y,Y
1324,WY,component,castorieindex,int,Y,37249.0,0.0,,,0.0,Y,Y
1325,WY,component,flecolcomnum,str,Y,37249.0,0.0,,,0.0,Y,Y
1326,WY,component,flhe,str,Y,37249.0,0.0,,,0.0,Y,Y
1327,WY,component,flphe,str,Y,37249.0,0.0,,,0.0,Y,Y
1328,WY,component,flsoilleachpot,str,Y,37249.0,0.0,,,0.0,Y,Y
1329,WY,component,flsoirunoffpot,str,N,37249.0,51.0,,,2.0,Y,Y
1330,WY,component,fltemik2use,str,N,37249.0,37249.0,,,2.0,Y,Y
1331,WY,component,fltriumph2use,str,N,37249.0,37249.0,,,2.0,Y,Y
1332,WY,component,indraingrp,str,Y,37249.0,0.0,,,0.0,Y,Y
1333,WY,component,innitrateleachi,int,Y,37249.0,0.0,,,0.0,Y,Y
1334,WY,component,misoimgmtgrp,str,Y,37249.0,0.0,,,0.0,Y,Y
1335,WY,component,vasoimgtgrp,str,N,37249.0,220.0,,,3.0,Y,Y
1336,WY,component,mukey,str,N,37249.0,37249.0,,,8767.0,Y,Y
1337,WY,component,cokey,str,N,37249.0,37249.0,,,37249.0,N,Y
1338,WY,muaggatt,musym,str,N,8767.0,8767.0,,,4156.0,Y,Y
1339,WY,muaggatt,muname,str,N,8767.0,8767.0,,,6899.0,Y,Y
1340,WY,muaggatt,mustatus,str,Y,8767.0,0.0,,,0.0,Y,Y
1341,WY,muaggatt,slopegraddcp,float,N,8767.0,8699.0,0.0,150.0,88.0,Y,Y
1342,WY,muaggatt,slopegradwta,float,N,8767.0,8727.0,0.0,91.4000015258789,541.0,Y,Y
1343,WY,muaggatt,brockdepmin,int,N,8767.0,8426.0,0.0,192.0,149.0,Y,Y
1344,WY,muaggatt,wtdepannmin,int,N,8767.0,8660.0,0.0,190.0,102.0,Y,Y
1345,WY,muaggatt,wtdepaprjunmin,int,N,8767.0,8661.0,0.0,190.0,102.0,Y,Y
1346,WY,muaggatt,flodfreqdcd,str,N,8767.0,8356.0,,,5.0,Y,Y
1347,WY,muaggatt,flodfreqmax,str,N,8767.0,8488.0,,,5.0,Y,Y
1348,WY,muaggatt,pondfreqprs,str,N,8767.0,8767.0,,,27.0,Y,Y
1349,WY,muaggatt,aws025wta,float,N,8767.0,8763.0,0.0,11.25,523.0,Y,Y
1350,WY,muaggatt,aws050wta,float,N,8767.0,8763.0,0.0,22.5,911.0,Y,Y
1351,WY,muaggatt,aws0100wta,float,N,8767.0,8763.0,0.0,42.18000030517578,1707.0,Y,Y
1352,WY,muaggatt,aws0150wta,float,N,8767.0,8763.0,0.0,56.16999816894531,2410.0,Y,Y
1353,WY,muaggatt,drclassdcd,str,N,8767.0,8413.0,,,7.0,Y,Y
1354,WY,muaggatt,drclasswettest,str,N,8767.0,8567.0,,,7.0,Y,Y
1355,WY,muaggatt,hydgrpdcd,str,N,8767.0,8320.0,,,7.0,Y,Y
1356,WY,muaggatt,iccdcd,str,N,8767.0,6598.0,,,8.0,Y,Y
1357,WY,muaggatt,iccdcdpct,int,N,8767.0,8767.0,3,100,67.0,Y,Y
1358,WY,muaggatt,niccdcd,str,N,8767.0,8634.0,,,7.0,Y,Y
1359,WY,muaggatt,niccdcdpct,int,N,8767.0,8767.0,3,100,70.0,Y,Y
1360,WY,muaggatt,engdwobdcd,str,N,8767.0,8767.0,,,4.0,Y,Y
1361,WY,muaggatt,engdwbdcd,str,N,8767.0,8767.0,,,4.0,Y,Y
1362,WY,muaggatt,engdwbll,str,N,8767.0,8767.0,,,4.0,Y,Y
1363,WY,muaggatt,engdwbml,str,N,8767.0,8767.0,,,4.0,Y,Y
1364,WY,muaggatt,engstafdcd,str,N,8767.0,8767.0,,,4.0,Y,Y
1365,WY,muaggatt,engstafll,str,N,8767.0,8767.0,,,4.0,Y,Y
1366,WY,muaggatt,engstafml,str,N,8767.0,8767.0,,,4.0,Y,Y
1367,WY,muaggatt,engsldcd,str,N,8767.0,8767.0,,,4.0,Y,Y
1368,WY,muaggatt,engsldcp,str,N,8767.0,8767.0,,,4.0,Y,Y
1369,WY,muaggatt,englrsdcd,str,N,8767.0,8767.0,,,4.0,Y,Y
1370,WY,muaggatt,engcmssdcd,str,N,8767.0,8767.0,,,4.0,Y,Y
1371,WY,muaggatt,engcmssmp,str,N,8767.0,8767.0,,,4.0,Y,Y
1372,WY,muaggatt,urbrecptdcd,str,N,8767.0,8767.0,,,4.0,Y,Y
1373,WY,muaggatt,urbrecptwta,float,N,8767.0,8505.0,0.0,1.0,908.0,Y,Y
1374,WY,muaggatt,forpehrtdcp,str,N,8767.0,8767.0,,,4.0,Y,Y
1375,WY,muaggatt,hydclprs,str,N,8767.0,8767.0,,,57.0,Y,Y
1376,WY,muaggatt,awmmfpwwta,float,N,8767.0,8507.0,0.0,1.0,775.0,Y,Y
1377,WY,muaggatt,mukey,str,N,8767.0,8767.0,,,8767.0,N,Y
1378,WY,mucropyld,cropname,str,N,4811.0,4809.0,,,22.0,Y,Y
1379,WY,mucropyld,yldunits,str,N,4811.0,4809.0,,,5.0,Y,Y
1380,WY,mucropyld,nonirryield_l,float,Y,4811.0,0.0,,,0.0,Y,Y
1381,WY,mucropyld,nonirryield_r,float,N,4811.0,4811.0,0.4000000059604645,100.0,82.0,Y,Y
1382,WY,mucropyld,nonirryield_h,float,Y,4811.0,0.0,0.4000000059604645,100.0,0.0,Y,Y
1383,WY,mucropyld,irryield_l,float,Y,4811.0,0.0,0.4000000059604645,100.0,0.0,Y,Y
1384,WY,mucropyld,irryield_r,float,N,4811.0,4811.0,0.5,3600.0,100.0,Y,Y
1385,WY,mucropyld,irryield_h,float,Y,4811.0,0.0,0.5,3600.0,0.0,Y,Y
1386,WY,mucropyld,mukey,str,N,4811.0,4811.0,,,1234.0,Y,Y
1387,WY,mucropyld,mucrpyldkey,str,N,4811.0,4811.0,,,4811.0,N,Y
1388,WY,valu1,aws0_5,float,N,8767.0,8763.0,0.0,24.239999771118164,1175.0,Y,Y
1389,WY,valu1,aws5_20,float,N,8767.0,8763.0,0.0,63.75,2130.0,Y,Y
1390,WY,valu1,aws20_50,float,N,8767.0,8763.0,0.0,127.0999984741211,3231.0,Y,Y
1391,WY,valu1,aws50_100,float,N,8767.0,8712.0,0.0,209.10000610351562,3873.0,Y,Y
1392,WY,valu1,aws100_150,float,N,8767.0,8680.0,0.0,139.89999389648438,2199.0,Y,Y
1393,WY,valu1,aws150_999,float,N,8767.0,8672.0,0.0,119.0,1170.0,Y,Y
1394,WY,valu1,aws0_20,float,N,8767.0,8763.0,0.0,86.25,2565.0,Y,Y
1395,WY,valu1,aws0_30,float,N,8767.0,8763.0,0.0,127.9800033569336,3259.0,Y,Y
1396,WY,valu1,aws0_100,float,N,8767.0,8763.0,0.0,421.7799987792969,5240.0,Y,Y
1397,WY,valu1,aws0_150,float,N,8767.0,8763.0,0.0,561.6799926757812,5690.0,Y,Y
1398,WY,valu1,aws0_999,float,N,8767.0,8763.0,0.0,657.6799926757812,5711.0,Y,Y
1399,WY,valu1,tk0_5a,float,N,8767.0,8767.0,0.10000000149011612,5.0,59.0,Y,Y
1400,WY,valu1,tk5_20a,float,N,8767.0,8767.0,0.30000001192092896,15.0,137.0,Y,Y
1401,WY,valu1,tk20_50a,float,N,8767.0,8767.0,0.4000000059604645,30.0,590.0,Y,Y
1402,WY,valu1,tk50_100a,float,N,8767.0,8767.0,0.30000001192092896,50.0,970.0,Y,Y
1403,WY,valu1,tk100_150a,float,N,8767.0,8767.0,0.10000000149011612,50.0,407.0,Y,Y
1404,WY,valu1,tk150_999a,float,N,8767.0,8767.0,0.019999999552965164,69.0,469.0,Y,Y
1405,WY,valu1,tk0_20a,float,N,8767.0,8767.0,0.4000000059604645,20.0,139.0,Y,Y
1406,WY,valu1,tk0_30a,float,N,8767.0,8767.0,0.6000000238418579,30.0,275.0,Y,Y
1407,WY,valu1,tk0_100a,float,N,8767.0,8767.0,1.399999976158142,100.0,1531.0,Y,Y
1408,WY,valu1,tk0_150a,float,N,8767.0,8767.0,1.399999976158142,150.0,1938.0,Y,Y
1409,WY,valu1,tk0_999a,float,N,8767.0,8767.0,1.399999976158142,204.0,2378.0,Y,Y
1410,WY,valu1,musumcpcta,int,N,8767.0,8767.0,2.0,100.0,54.0,Y,Y
1411,WY,valu1,soc0_5,float,N,8767.0,8767.0,13.0,12203.0,2159.0,Y,Y
1412,WY,valu1,soc5_20,float,N,8767.0,8766.0,0.0,36608.0,2882.0,Y,Y
1413,WY,valu1,soc20_50,float,N,8767.0,8766.0,0.0,32411.0,3134.0,Y,Y
1414,WY,valu1,soc50_100,float,N,8767.0,8747.0,0.0,44383.0,2805.0,Y,Y
1415,WY,valu1,soc100_150,float,N,8767.0,8723.0,0.0,23165.0,2139.0,Y,Y
1416,WY,valu1,soc150_999,float,N,8767.0,8690.0,0.0,10717.0,1048.0,Y,Y
1417,WY,valu1,soc0_20,float,N,8767.0,8767.0,40.0,48811.0,3718.0,Y,Y
1418,WY,valu1,soc0_30,float,N,8767.0,8767.0,45.0,65750.0,4142.0,Y,Y
1419,WY,valu1,soc0_100,float,N,8767.0,8767.0,48.0,108882.0,4995.0,Y,Y
1420,WY,valu1,soc0_150,float,N,8767.0,8767.0,48.0,117966.0,5216.0,Y,Y
1421,WY,valu1,soc0_999,float,N,8767.0,8767.0,48.0,118203.0,5213.0,Y,Y
1422,WY,valu1,tk0_5s,float,N,8767.0,8762.0,0.0,5.0,6.0,Y,Y
1423,WY,valu1,tk5_20s,float,N,8767.0,8766.0,0.0,15.0,16.0,Y,Y
1424,WY,valu1,tk20_50s,float,N,8767.0,8765.0,0.0,30.0,31.0,Y,Y
1425,WY,valu1,tk50_100s,float,N,8767.0,8766.0,0.0,50.0,51.0,Y,Y
1426,WY,valu1,tk100_150s,float,N,8767.0,8753.0,0.0,50.0,51.0,Y,Y
1427,WY,valu1,tk150_999s,float,N,8767.0,8262.0,0.0,69.0,58.0,Y,Y
1428,WY,valu1,tk0_20s,float,N,8767.0,8766.0,0.0,20.0,21.0,Y,Y
1429,WY,valu1,tk0_30s,float,N,8767.0,8767.0,1.0,30.0,30.0,Y,Y
1430,WY,valu1,tk0_100s,float,N,8767.0,8767.0,1.0,100.0,100.0,Y,Y
1431,WY,valu1,tk0_150s,float,N,8767.0,8767.0,1.0,150.0,150.0,Y,Y
1432,WY,valu1,tk0_999s,float,N,8767.0,8767.0,1.0,204.0,203.0,Y,Y
1433,WY,valu1,musumcpcts,int,N,8767.0,8767.0,2.0,100.0,54.0,Y,Y
1434,WY,valu1,nccpi3corn,float,N,8767.0,8666.0,0.0,0.5199999809265137,278.0,Y,Y
1435,WY,valu1,nccpi3soy,float,N,8767.0,8752.0,0.0,0.5950000286102295,462.0,Y,Y
1436,WY,valu1,nccpi3cot,float,N,8767.0,8606.0,0.0,0.09099999815225601,43.0,Y,Y
1437,WY,valu1,nccpi3sg,float,N,8767.0,8752.0,0.0,0.39500001072883606,322.0,Y,Y
1438,WY,valu1,nccpi3all,float,N,8767.0,8764.0,0.0,0.5950000286102295,466.0,Y,Y
1439,WY,valu1,pctearthmc,int,N,8767.0,8547.0,0,100,43.0,Y,Y
1440,WY,valu1,rootznemc,int,N,8767.0,8715.0,0.0,150.0,142.0,Y,Y
1441,WY,valu1,rootznaws,int,N,8767.0,8702.0,0.0,603.0,311.0,Y,Y
1442,WY,valu1,droughty,int,N,8767.0,4531.0,0.0,1.0,2.0,Y,Y
1443,WY,valu1,pwsl1pomu,int,N,8767.0,8767.0,1.0,999.0,58.0,Y,Y
1444,WY,valu1,musumcpct,int,N,8767.0,8767.0,3,100,28.0,Y,Y
1445,WY,valu1,mukey,str,N,8767.0,8767.0,,,8767.0,N,Y
1446,OH,mapunit,musym,str,N,10184.0,10184.0,,,2912.0,Y,Y
1447,OH,mapunit,muname,str,N,10184.0,10184.0,,,3974.0,Y,Y
1448,OH,mapunit,mukind,str,N,10184.0,10181.0,,,4.0,Y,Y
1449,OH,mapunit,mustatus,str,Y,10184.0,0.0,,,0.0,Y,Y
1450,OH,mapunit,muacres,int,N,10184.0,10183.0,0,157145,3910.0,Y,Y
1451,OH,mapunit,mapunitlfw_l,int,Y,10184.0,0.0,0,157145,0.0,Y,Y
1452,OH,mapunit,mapunitlfw_r,int,Y,10184.0,0.0,0,157145,0.0,Y,Y
1453,OH,mapunit,mapunitlfw_h,int,Y,10184.0,0.0,0,157145,0.0,Y,Y
1454,OH,mapunit,mapunitpfa_l,float,Y,10184.0,0.0,0,157145,0.0,Y,Y
1455,OH,mapunit,mapunitpfa_r,float,Y,10184.0,0.0,0,157145,0.0,Y,Y
1456,OH,mapunit,mapunitpfa_h,float,Y,10184.0,0.0,0,157145,0.0,Y,Y
1457,OH,mapunit,farmlndcl,str,N,10184.0,10184.0,,,7.0,Y,Y
1458,OH,mapunit,muhelcl,str,Y,10184.0,0.0,,,0.0,Y,Y
1459,OH,mapunit,muwathelcl,str,Y,10184.0,0.0,,,0.0,Y,Y
1460,OH,mapunit,muwndhelcl,str,Y,10184.0,0.0,,,0.0,Y,Y
1461,OH,mapunit,interpfocus,str,N,10184.0,2332.0,,,79.0,Y,Y
1462,OH,mapunit,invesintens,str,N,10184.0,3925.0,,,2.0,Y,Y
1463,OH,mapunit,iacornsr,int,Y,10184.0,0.0,,,0.0,Y,Y
1464,OH,mapunit,nhiforsoigrp,str,Y,10184.0,0.0,,,0.0,Y,Y
1465,OH,mapunit,nhspiagr,float,Y,10184.0,0.0,,,0.0,Y,Y
1466,OH,mapunit,vtsepticsyscl,str,Y,10184.0,0.0,,,0.0,Y,Y
1467,OH,mapunit,mucertstat,str,Y,10184.0,0.0,,,0.0,Y,Y
1468,OH,mapunit,lkey,str,N,10184.0,10184.0,,,88.0,Y,Y
1469,OH,mapunit,mukey,str,N,10184.0,10184.0,,,10184.0,N,Y
1470,OH,component,comppct_l,int,N,38318.0,31919.0,0.0,100.0,35.0,Y,Y
1471,OH,component,comppct_r,int,N,38318.0,38232.0,0.0,100.0,81.0,Y,Y
1472,OH,component,comppct_h,int,N,38318.0,38318.0,1.0,100.0,39.0,Y,Y
1473,OH,component,compname,str,N,38318.0,38318.0,,,2631.0,Y,Y
1474,OH,component,compkind,str,N,38318.0,30969.0,,,6.0,Y,Y
1475,OH,component,majcompflag,str,N,38318.0,38318.0,,,2.0,Y,Y
1476,OH,component,otherph,str,N,38318.0,4189.0,,,88.0,Y,Y
1477,OH,component,localphase,str,N,38318.0,3713.0,,,84.0,Y,Y
1478,OH,component,slope_l,float,N,38318.0,29995.0,0.0,50.0,20.0,Y,Y
1479,OH,component,slope_r,float,N,38318.0,38028.0,0.0,150.0,72.0,Y,Y
1480,OH,component,slope_h,float,N,38318.0,38318.0,0.5,180.0,30.0,Y,Y
1481,OH,component,slopelenusle_l,int,N,38318.0,38317.0,0.0,61.0,34.0,Y,Y
1482,OH,component,slopelenusle_r,int,N,38318.0,38318.0,3.0,183.0,59.0,Y,Y
1483,OH,component,slopelenusle_h,int,N,38318.0,38318.0,6.0,366.0,49.0,Y,Y
1484,OH,component,runoff,str,N,38318.0,14135.0,,,6.0,Y,Y
1485,OH,component,tfact,int,N,38318.0,38318.0,1.0,5.0,5.0,Y,Y
1486,OH,component,wei,str,N,38318.0,19939.0,,,9.0,Y,Y
1487,OH,component,weg,str,N,38318.0,19965.0,,,9.0,Y,Y
1488,OH,component,erocl,str,N,38318.0,19656.0,,,5.0,Y,Y
1489,OH,component,earthcovkind1,str,N,38318.0,11332.0,,,6.0,Y,Y
1490,OH,component,earthcovkind2,str,N,38318.0,11332.0,,,12.0,Y,Y
1491,OH,component,hydricon,str,N,38318.0,2335.0,,,3.0,Y,Y
1492,OH,component,hydricrating,str,N,38318.0,26364.0,,,3.0,Y,Y
1493,OH,component,drainagecl,str,N,38318.0,21278.0,,,7.0,Y,Y
1494,OH,component,elev_l,float,N,38318.0,38318.0,15.0,720.0,326.0,Y,Y
1495,OH,component,elev_r,float,N,38318.0,38318.0,88.0999984741211,960.0,356.0,Y,Y
1496,OH,component,elev_h,float,N,38318.0,38318.0,93.0,1676.0,402.0,Y,Y
1497,OH,component,aspectccwise,int,N,38318.0,35814.0,0.0,360.0,7.0,Y,Y
1498,OH,component,aspectrep,int,N,38318.0,38318.0,13.0,352.0,56.0,Y,Y
1499,OH,component,aspectcwise,int,N,38318.0,8228.0,0.0,360.0,8.0,Y,Y
1500,OH,component,geomdesc,str,N,38318.0,31152.0,,,959.0,Y,Y
1501,OH,component,albedodry_l,float,N,38318.0,38318.0,0.019999999552965164,0.3700000047683716,16.0,Y,Y
1502,OH,component,albedodry_r,float,N,38318.0,38258.0,0.0,0.49000000953674316,26.0,Y,Y
1503,OH,component,albedodry_h,float,N,38318.0,38318.0,0.09000000357627869,0.5799999833106995,20.0,Y,Y
1504,OH,component,airtempa_l,float,N,38318.0,38318.0,2.0,12.0,50.0,Y,Y
1505,OH,component,airtempa_r,float,N,38318.0,38318.0,3.0,13.5,37.0,Y,Y
1506,OH,component,airtempa_h,float,N,38318.0,38318.0,3.0,20.200000762939453,40.0,Y,Y
1507,OH,component,map_l,int,N,38318.0,38318.0,356.0,1245.0,59.0,Y,Y
1508,OH,component,map_r,int,N,38318.0,38318.0,610.0,1324.0,150.0,Y,Y
1509,OH,component,map_h,int,N,38318.0,38318.0,813.0,11200.0,77.0,Y,Y
1510,OH,component,reannualprecip_l,int,Y,38318.0,0.0,813.0,11200.0,0.0,Y,Y
1511,OH,component,reannualprecip_r,int,Y,38318.0,0.0,813.0,11200.0,0.0,Y,Y
1512,OH,component,reannualprecip_h,int,Y,38318.0,0.0,813.0,11200.0,0.0,Y,Y
1513,OH,component,ffd_l,int,N,38318.0,38318.0,110.0,191.0,54.0,Y,Y
1514,OH,component,ffd_r,int,N,38318.0,38318.0,135.0,200.0,56.0,Y,Y
1515,OH,component,ffd_h,int,N,38318.0,38318.0,150.0,230.0,66.0,Y,Y
1516,OH,component,nirrcapcl,str,N,38318.0,21292.0,,,8.0,Y,Y
1517,OH,component,nirrcapscl,str,N,38318.0,20341.0,,,3.0,Y,Y
1518,OH,component,nirrcapunit,int,Y,38318.0,0.0,,,0.0,Y,Y
1519,OH,component,irrcapcl,str,N,38318.0,66.0,,,3.0,Y,Y
1520,OH,component,irrcapscl,str,N,38318.0,65.0,,,2.0,Y,Y
1521,OH,component,irrcapunit,int,Y,38318.0,0.0,,,0.0,Y,Y
1522,OH,component,cropprodindex,int,N,38318.0,38318.0,44.0,100.0,47.0,Y,Y
1523,OH,component,constreeshrubgrp,str,N,38318.0,5002.0,,,36.0,Y,Y
1524,OH,component,wndbrksuitgrp,str,Y,38318.0,0.0,,,0.0,Y,Y
1525,OH,component,rsprod_l,int,N,38318.0,38318.0,1.0,1.0,1.0,Y,Y
1526,OH,component,rsprod_r,int,N,38318.0,38318.0,6.0,6.0,1.0,Y,Y
1527,OH,component,rsprod_h,int,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1528,OH,component,foragesuitgrpid,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1529,OH,component,wlgrain,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1530,OH,component,wlgrass,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1531,OH,component,wlherbaceous,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1532,OH,component,wlshrub,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1533,OH,component,wlconiferous,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1534,OH,component,wlhardwood,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1535,OH,component,wlwetplant,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1536,OH,component,wlshallowwat,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1537,OH,component,wlrangeland,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1538,OH,component,wlopenland,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1539,OH,component,wlwoodland,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1540,OH,component,wlwetland,str,Y,38318.0,0.0,6.0,6.0,0.0,Y,Y
1541,OH,component,soilslippot,str,N,38318.0,7526.0,,,3.0,Y,Y
1542,OH,component,frostact,str,N,38318.0,21100.0,,,4.0,Y,Y
1543,OH,component,initsub_l,int,N,38318.0,23445.0,0.0,109.0,19.0,Y,Y
1544,OH,component,initsub_r,int,N,38318.0,23358.0,0.0,123.0,18.0,Y,Y
1545,OH,component,initsub_h,int,N,38318.0,23438.0,0.0,137.0,17.0,Y,Y
1546,OH,component,totalsub_l,int,N,38318.0,25529.0,0.0,109.0,17.0,Y,Y
1547,OH,component,totalsub_r,int,N,38318.0,25443.0,0.0,123.0,18.0,Y,Y
1548,OH,component,totalsub_h,int,N,38318.0,25529.0,0.0,137.0,19.0,Y,Y
1549,OH,component,hydgrp,str,N,38318.0,19972.0,,,7.0,Y,Y
1550,OH,component,corcon,str,N,38318.0,19954.0,,,3.0,Y,Y
1551,OH,component,corsteel,str,N,38318.0,19960.0,,,3.0,Y,Y
1552,OH,component,taxclname,str,N,38318.0,21348.0,,,595.0,Y,Y
1553,OH,component,taxorder,str,N,38318.0,21337.0,,,6.0,Y,Y
1554,OH,component,taxsuborder,str,N,38318.0,21334.0,,,16.0,Y,Y
1555,OH,component,taxgrtgroup,str,N,38318.0,21324.0,,,45.0,Y,Y
1556,OH,component,taxsubgrp,str,N,38318.0,21215.0,,,142.0,Y,Y
1557,OH,component,taxpartsize,str,N,38318.0,21032.0,,,21.0,Y,Y
1558,OH,component,taxpartsizemod,str,N,38318.0,13044.0,,,1.0,Y,Y
1559,OH,component,taxceactcl,str,N,38318.0,13933.0,,,5.0,Y,Y
1560,OH,component,taxreaction,str,N,38318.0,20971.0,,,6.0,Y,Y
1561,OH,component,taxtempcl,str,N,38318.0,20983.0,,,2.0,Y,Y
1562,OH,component,taxmoistscl,str,N,38318.0,13152.0,,,5.0,Y,Y
1563,OH,component,taxtempregime,str,N,38318.0,21383.0,,,2.0,Y,Y
1564,OH,component,soiltaxedition,str,N,38318.0,14242.0,,,7.0,Y,Y
1565,OH,component,castorieindex,int,Y,38318.0,0.0,,,0.0,Y,Y
1566,OH,component,flecolcomnum,str,Y,38318.0,0.0,,,0.0,Y,Y
1567,OH,component,flhe,str,Y,38318.0,0.0,,,0.0,Y,Y
1568,OH,component,flphe,str,Y,38318.0,0.0,,,0.0,Y,Y
1569,OH,component,flsoilleachpot,str,Y,38318.0,0.0,,,0.0,Y,Y
1570,OH,component,flsoirunoffpot,str,Y,38318.0,0.0,,,0.0,Y,Y
1571,OH,component,fltemik2use,str,N,38318.0,38318.0,,,2.0,Y,Y
1572,OH,component,fltriumph2use,str,N,38318.0,38318.0,,,2.0,Y,Y
1573,OH,component,indraingrp,str,Y,38318.0,0.0,,,0.0,Y,Y
1574,OH,component,innitrateleachi,int,N,38318.0,38318.0,11.0,11.0,1.0,Y,Y
1575,OH,component,misoimgmtgrp,str,N,38318.0,325.0,,,40.0,Y,Y
1576,OH,component,vasoimgtgrp,str,Y,38318.0,0.0,,,0.0,Y,Y
1577,OH,component,mukey,str,N,38318.0,38318.0,,,10184.0,Y,Y
1578,OH,component,cokey,str,N,38318.0,38318.0,,,38318.0,N,Y
1579,OH,muaggatt,musym,str,N,10184.0,10184.0,,,2912.0,Y,Y
1580,OH,muaggatt,muname,str,N,10184.0,10184.0,,,3974.0,Y,Y
1581,OH,muaggatt,mustatus,str,Y,10184.0,0.0,,,0.0,Y,Y
1582,OH,muaggatt,slopegraddcp,float,N,10184.0,10119.0,0.0,150.0,66.0,Y,Y
1583,OH,muaggatt,slopegradwta,float,N,10184.0,10175.0,0.0,150.0,225.0,Y,Y
1584,OH,muaggatt,brockdepmin,int,N,10184.0,10182.0,0.0,305.0,96.0,Y,Y
1585,OH,muaggatt,wtdepannmin,int,N,10184.0,9951.0,0.0,203.0,71.0,Y,Y
1586,OH,muaggatt,wtdepaprjunmin,int,N,10184.0,9964.0,0.0,203.0,70.0,Y,Y
1587,OH,muaggatt,flodfreqdcd,str,N,10184.0,9609.0,,,6.0,Y,Y
1588,OH,muaggatt,flodfreqmax,str,N,10184.0,9773.0,,,6.0,Y,Y
1589,OH,muaggatt,pondfreqprs,str,N,10184.0,10184.0,,,46.0,Y,Y
1590,OH,muaggatt,aws025wta,float,N,10184.0,10184.0,0.5,10.0,411.0,Y,Y
1591,OH,muaggatt,aws050wta,float,N,10184.0,10184.0,1.0,20.0,728.0,Y,Y
1592,OH,muaggatt,aws0100wta,float,N,10184.0,10184.0,2.0,43.0,1398.0,Y,Y
1593,OH,muaggatt,aws0150wta,float,N,10184.0,10184.0,3.0,63.0,1975.0,Y,Y
1594,OH,muaggatt,drclassdcd,str,N,10184.0,9550.0,,,7.0,Y,Y
1595,OH,muaggatt,drclasswettest,str,N,10184.0,9741.0,,,7.0,Y,Y
1596,OH,muaggatt,hydgrpdcd,str,N,10184.0,9517.0,,,7.0,Y,Y
1597,OH,muaggatt,iccdcd,str,N,10184.0,53.0,,,3.0,Y,Y
1598,OH,muaggatt,iccdcdpct,int,N,10184.0,10184.0,51,100,12.0,Y,Y
1599,OH,muaggatt,niccdcd,str,N,10184.0,9449.0,,,8.0,Y,Y
1600,OH,muaggatt,niccdcdpct,int,N,10184.0,10184.0,30,100,51.0,Y,Y
1601,OH,muaggatt,engdwobdcd,str,N,10184.0,10184.0,,,4.0,Y,Y
1602,OH,muaggatt,engdwbdcd,str,N,10184.0,10184.0,,,4.0,Y,Y
1603,OH,muaggatt,engdwbll,str,N,10184.0,10184.0,,,4.0,Y,Y
1604,OH,muaggatt,engdwbml,str,N,10184.0,10184.0,,,4.0,Y,Y
1605,OH,muaggatt,engstafdcd,str,N,10184.0,10184.0,,,4.0,Y,Y
1606,OH,muaggatt,engstafll,str,N,10184.0,10184.0,,,4.0,Y,Y
1607,OH,muaggatt,engstafml,str,N,10184.0,10184.0,,,3.0,Y,Y
1608,OH,muaggatt,engsldcd,str,N,10184.0,10184.0,,,4.0,Y,Y
1609,OH,muaggatt,engsldcp,str,N,10184.0,10184.0,,,4.0,Y,Y
1610,OH,muaggatt,englrsdcd,str,N,10184.0,10184.0,,,4.0,Y,Y
1611,OH,muaggatt,engcmssdcd,str,N,10184.0,10184.0,,,4.0,Y,Y
1612,OH,muaggatt,engcmssmp,str,N,10184.0,10184.0,,,4.0,Y,Y
1613,OH,muaggatt,urbrecptdcd,str,N,10184.0,10184.0,,,4.0,Y,Y
1614,OH,muaggatt,urbrecptwta,float,N,10184.0,10147.0,0.0,1.0,469.0,Y,Y
1615,OH,muaggatt,forpehrtdcp,str,N,10184.0,10184.0,,,4.0,Y,Y
